City,Name,Lat,Long
Chicago,Grand,41.891189,-87.647578
Chicago,Grand,41.891665,-87.628021
Chicago,Granville,41.993664,-87.659202
Chicago,Halsted,41.778943,-87.644244
Chicago,Halsted,41.84678,-87.648088
Chicago,Harlem,41.87349,-87.806961
Chicago,Harlem,41.98227,-87.8089
Chicago,Harlem/Lake,41.886848,-87.803176
Chicago,Harold Washington Library-State/Van Buren,41.876862,-87.628196
Chicago,Harrison,41.874039,-87.627479
Chicago,Howard,42.019063,-87.672892
Chicago,Illinois Medical District,41.875706,-87.673932
Chicago,Indiana,41.821732,-87.621371
Chicago,Irving Park,41.954521,-87.674868
Chicago,Irving Park,41.952925,-87.729229
Chicago,Jackson,41.878183,-87.629296
Chicago,Jackson,41.878153,-87.627596
Chicago,Jarvis,42.015876,-87.669092
Chicago,Jefferson Park,41.970634,-87.760892
Chicago,Kedzie,41.965996,-87.708821
Chicago,Kedzie,41.804236,-87.704406
Chicago,Kedzie,41.853964,-87.705408
Chicago,Kedzie,41.884321,-87.706155
Chicago,Kedzie-Homan,41.874341,-87.70604
Chicago,Kimball,41.967901,-87.713065
Chicago,King Drive,41.78013,-87.615546
Chicago,Kostner,41.853751,-87.733258
Chicago,Lake,41.884809,-87.627813
Chicago,Laramie,41.887163,-87.754986
Chicago,LaSalle,41.875568,-87.631722
Chicago,LaSalle/Van Buren,41.8768,-87.631739
Chicago,Lawrence,41.969139,-87.658493
Chicago,Linden,42.073153,-87.69073
Chicago,Logan Square,41.929728,-87.708541
Chicago,Loyola,42.001073,-87.661061
Chicago,Main,42.033456,-87.679538
Chicago,Merchandise Mart,41.888969,-87.633924
Chicago,Midway,41.78661,-87.737875
Chicago,Monroe,41.880703,-87.629378
Chicago,Monroe,41.880745,-87.627696
Chicago,Montrose,41.961539,-87.743574
Chicago,Montrose,41.961756,-87.675047
Chicago,Morgan,41.885586,-87.652193
Chicago,Morse,42.008362,-87.665909
Chicago,North/Clybourn,41.910655,-87.649177
Chicago,Noyes,42.058282,-87.683337
Chicago,Oak Park,41.886988,-87.793783
Chicago,Oak Park,41.872108,-87.791602
Chicago,Oakton-Skokie,42.02624348,-87.74722084
Chicago,O'Hare,41.97766526,-87.90422307
Chicago,Paulina,41.943623,-87.670907
Chicago,Polk,41.871551,-87.66953
Chicago,Pulaski,41.853732,-87.724311
Chicago,Pulaski,41.799756,-87.724493
Chicago,Pulaski,41.873797,-87.725663
Chicago,Pulaski,41.885412,-87.725404
Chicago,Quincy/Wells,41.878723,-87.63374
Chicago,Racine,41.87592,-87.659458
Chicago,Ridgeland,41.887159,-87.783661
Chicago,Rockwell,41.966115,-87.6941
Chicago,Roosevelt,41.867405,-87.62659
Chicago,Roosevelt,41.867368,-87.627402
Chicago,Rosemont,41.983507,-87.859388
Chicago,Sedgwick,41.910409,-87.639302
Chicago,Sheridan,41.953775,-87.654929
Chicago,South Boulevard,42.027612,-87.678329
Chicago,Southport,41.943744,-87.663619
Chicago,Sox-35th,41.831191,-87.630636
Chicago,State/Lake,41.88574,-87.627835
Chicago,Thorndale,41.990259,-87.659076
Chicago,UIC-Halsted,41.875474,-87.649707
Chicago,Washington,41.883164,-87.62944
Chicago,Washington/Wabash,41.88322,-87.626189
Chicago,Washington/Wells,41.882695,-87.63378
Chicago,Wellington,41.936033,-87.653266
Chicago,Western,41.916157,-87.687364
Chicago,Western,41.966163,-87.688502
Chicago,Western,41.854225,-87.685129
Chicago,Western,41.804546,-87.684019
Chicago,Western,41.875478,-87.688436
Chicago,Wilson,41.964273,-87.657588
DC,Pentagon,38.869349,-77.054013
DC,Pentagon City,38.863045,-77.059507
DC,Crystal City,38.85779,-77.050589
DC,Ronald Reagan Washington National Airport,38.852985,-77.043805
DC,Braddock Road,38.814009,-77.053763
DC,King St-Old Town,38.806474,-77.061115
DC,Eisenhower Avenue,38.800313,-77.071173
DC,Huntington,38.793841,-77.075301
DC,Mt Vernon Sq 7th St-Convention Center,38.905604,-77.022256
DC,Shaw-Howard U,38.912919,-77.022194
DC,U Street/African-Amer Civil War Memorial/Cardozo,38.916489,-77.028938
DC,Columbia Heights,38.928672,-77.032775
DC,Georgia Ave-Petworth,38.936077,-77.024728
DC,Fort Totten,38.951777,-77.002174
DC,Gallery Pl-Chinatown,38.89834,-77.021851
DC,Archives-Navy Memorial-Penn Quarter,38.893893,-77.021902
DC,L'Enfant Plaza,38.884775,-77.021964
DC,Metro Center,38.898303,-77.028099
DC,McPherson Square,38.901316,-77.033652
DC,Farragut West,38.901311,-77.03981
DC,Foggy Bottom-GWU,38.900599,-77.050273
DC,Rosslyn,38.896595,-77.07146
DC,Arlington Cemetery,38.884574,-77.063108
DC,Federal Triangle,38.893757,-77.028218
DC,Smithsonian,38.888022,-77.028232
DC,L'Enfant Plaza,38.884775,-77.021964
DC,Federal Center SW,38.884958,-77.01586
DC,Capitol South,38.884968,-77.005137
DC,Eastern Market,38.884124,-76.995334
DC,Potomac Ave,38.880841,-76.985721
DC,Stadium-Armory,38.88594,-76.977485
DC,Benning Road,38.890488,-76.938291
DC,Capitol Heights,38.889757,-76.913382
DC,Addison Road-Seat Pleasant,38.886713,-76.893592
DC,Morgan Boulevard,38.8913,-76.8682
DC,Largo Town Center,38.9008,-76.8449
DC,Van Dorn Street,38.799193,-77.129407
DC,Franconia-Springfield,38.766129,-77.168797
DC,West Hyattsville,38.954931,-76.969881
DC,Prince George's Plaza,38.965276,-76.956182
DC,College Park-U of Md,38.978523,-76.928432
DC,Greenbelt,39.011036,-76.911362
DC,Waterfront,38.876221,-77.017491
DC,Navy Yard-Ballpark,38.876588,-77.005086
DC,Anacostia,38.862072,-76.995648
DC,Congress Heights,38.845334,-76.98817
DC,Southern Avenue,38.840974,-76.97536
DC,Naylor Road,38.851187,-76.956565
DC,Suitland,38.843891,-76.932022
DC,Branch Ave,38.826995,-76.912134
DC,Minnesota Ave,38.898284,-76.948042
DC,Deanwood,38.907734,-76.936177
DC,Cheverly,38.91652,-76.915427
DC,Landover,38.934411,-76.890988
DC,New Carrollton,38.947674,-76.872144
DC,Court House,38.891499,-77.08391
DC,Clarendon,38.886373,-77.096963
DC,Virginia Square-GMU,38.88331,-77.104267
DC,Ballston-MU,38.882071,-77.111845
DC,East Falls Church,38.885841,-77.157177
DC,West Falls Church-VT/UVA,38.90067,-77.189394
DC,Dunn Loring-Merrifield,38.883015,-77.228939
DC,Vienna/Fairfax-GMU,38.877693,-77.271562
DC,Metro Center,38.898303,-77.028099
DC,Farragut North,38.903192,-77.039766
DC,Dupont Circle,38.909499,-77.04362
DC,Woodley Park-Zoo/Adams Morgan,38.924999,-77.052648
DC,Cleveland Park,38.934703,-77.058226
DC,Van Ness-UDC,38.94362,-77.063511
DC,Tenleytown-AU,38.947808,-77.079615
DC,Friendship Heights,38.960744,-77.085969
DC,Bethesda,38.984282,-77.094431
DC,Medical Center,38.999947,-77.097253
DC,Grosvenor-Strathmore,39.029158,-77.10415
DC,White Flint,39.048043,-77.113131
DC,Twinbrook,39.062359,-77.121113
DC,Rockville,39.084215,-77.146424
DC,Shady Grove,39.119819,-77.164921
DC,Gallery Pl-Chinatown,38.89834,-77.021851
DC,Judiciary Square,38.896084,-77.016643
DC,Union Station,38.897723,-77.006745
DC,Rhode Island Ave-Brentwood,38.920741,-76.995984
DC,Brookland-CUA,38.933234,-76.994544
DC,Fort Totten,38.951777,-77.002174
DC,Takoma,38.975532,-77.017834
DC,Silver Spring,38.993841,-77.031321
DC,Forest Glen,39.015413,-77.042953
DC,Wheaton,39.038558,-77.051098
DC,Glenmont,39.061713,-77.05341
DC,NoMa-Gallaudet U,38.907407,-77.002961
DC,McLean,38.924478,-77.210167
DC,Tysons Corner,38.920056,-77.223314
DC,Greensboro,38.919749,-77.235192
DC,Spring Hill,38.929273,-77.241988
DC,Wiehle-Reston East,38.947753,-77.340179
Boston,23 Drydock Ave,42.344256,-71.0300213
Boston,27 Drydock Ave,42.34428825,-71.02799875
Boston,88 Black Falcon Avenue,42.3438479,-71.02418013
Boston,Airport,42.3743352,-71.0302839
Boston,Alewife,42.355518,-71.060225
Boston,Allston Street ,42.3487394,-71.1380082
Boston,Andrew,42.3300161,-71.0571474
Boston,Aquarium,42.3596754,-71.0515891
Boston,Arlington,42.351771,-71.070969
Boston,Ashmont,42.2834319,-71.0689393
Boston,Assembly,42.269543,-71.09644
Boston,Babcock Street ,42.351794,-71.121279
Boston,Back Bay,42.3507067,-71.0797297
Boston,Back of the Hill ,42.3307916,-71.1115858
Boston,Beachmont,42.3846242,-71.0063473
Boston,Beaconsfield ,42.3464197,-71.14195891
Boston,Bellingham Square,42.3928071,-71.0340735
Boston,Blandford Street ,42.3492331,-71.100037
Boston, College,52.9726701,-0.01793072
Boston, University Central,42.3500889,-71.1071826
Boston, University East,42.3497479,-71.1043114
Boston, University West ,42.3508386,-71.1133639
Boston,Bowdoin ,42.3613048,-71.061995
Boston,Box District,42.3932459,-71.02849186
Boston,Boylston,42.3529861,-71.0645981
Boston,Braintree,42.356282,-71.135274
Boston,Brandon Hall ,52.3563816,-1.440538938
Boston,Brigham Circle,42.334321,-71.104356
Boston,Broadway,42.3859893,-71.0780657
Boston,Brookline Hills,42.30663175,-71.13019614
Boston,Brookline Village,42.33734685,-71.1057172
Boston,Butlerstreet ,42.2733015,-71.0641309
Boston,Capen Street,42.283326,-71.080757
Boston,Cedar Grove,42.2806543,-71.0578279
Boston,Central,42.3602534,-71.0582912
Boston,Central Avenue,42.2576934,-71.1208806
Boston,Charles/MGH,42.3611931,-71.0713401
Boston,Chelsea,42.3956714,-71.0342258
Boston,Chestnut Hill ,42.9395288,-71.6181267
Boston,Chestnut Hill Avenue ,42.3383473,-71.1529116
Boston,Chinatown,42.3522166,-71.0626074
Boston,Chiswick Road ,42.3406056,-71.1510169
Boston,Cleveland Circle,42.3356053,-71.1509421
Boston,Community College,42.3736041,-71.0697241
Boston,Coolidge Corner,42.35215405,-71.11770509
Boston,Copley,42.3500901,-71.0773641
Boston,Courthouse,42.3592099,-71.0611796
Boston,Davis,42.281418,-71.0480749
Boston,Dean Road ,42.3369799,-71.1422675
Boston,Design Center,42.33687295,-71.0993026
Boston,Downtown Crossing,42.3551473,-71.0599539
Boston,Dudley street,42.3252735,-71.0749617
Boston,East Berkeley Street,42.344647,-71.068076
Boston,Eastern Avenue,42.3641587,-71.0507029
Boston,Eliot ,42.32992935,-71.09082195
Boston,Englewood Avenue ,42.3379418,-71.1486135
Boston,Fairbanks ,65.2346755,-147.1211816
Boston,Fenway,42.343451,-71.0977164
Boston,Fenwood Road ,42.3340172,-71.1059926
Boston,Fields Corner,42.3000984,-71.0578281
Boston,Forest Hills,42.2967648,-71.1119963
Boston,Government Center ,42.3594924,-71.0593031
Boston,Green,42.3602534,-71.0582912
Boston,Griggs Street ,42.3486294,-71.1340637
Boston,Harvard,42.36782045,-71.12666653
Boston,Harvard Avenue,42.3502469,-71.1314516
Boston,Hawes Street ,42.3578153,-71.0561655
Boston,Haymarket,42.3621193,-71.0578172
Boston,Heath Street,42.324908,-71.098272
Boston,Herald Street,42.346896,-71.0658712
Boston,Hynes Convention Center ,42.34712945,-71.08400434
Boston,Jackson Square,42.322592,-71.100246
Boston,JFK/UMass,42.3205425,-71.0523783
Boston,Kendall,42.4119882,-71.18810777
Boston,Kenmore,42.3489672,-71.0956557
Boston,Beacon Street ,42.3488142,-71.0974362
Boston,Lechmere,42.3709671,-71.0774948
Boston,Lenox Street,42.3378396,-71.0828394
Boston,Longwood,42.3361685,-71.0995274
Boston,Longwood Medical Area,42.3361685,-71.0995274
Boston,Malden Center,42.428758,-71.0741434
Boston,Massachusetts Avenue,42.3204879,-71.0615585
Boston,Mattapan,42.2675061,-71.0924304
Boston,Maverick,42.3691041,-71.0395764
Boston,Melnea Cass Boulevard,42.3349169,-71.0851559
Boston,Milton,43.5498742,-79.9107485
Boston,Mission Park ,42.3331908,-71.109597
Boston,Museum of Fine Arts,42.337905,-71.0950117
Boston,Newton Centre,42.3512961,-71.1681691
Boston,Newton Highlands,42.3512961,-71.1681691
Boston,Newton Street,42.356114,-71.168053
Boston,North Quincy,42.2798697,-71.0452484
Boston,North Station,42.3652806,-71.0601514
Boston,Northeastern University,42.3383668,-71.08793524
Boston,Northern Avenue & Harbor Street,42.346634,-71.035301
Boston,Northern Avenue & Tide Street,42.345192,-71.031998
Boston,Oak Grove,42.3602534,-71.0582912
Boston,Orient Heights,42.3912083,-71.0069944
Boston,Packards Corner ,42.3517566,-71.1253325
Boston,Park Street,42.3729836,-71.0609542
Boston,Pleasant Street ,42.3184781,-71.0588833
Boston,Porter,42.3691537,-71.0282222
Boston,Prudential,42.345596,-71.081361
Boston,Quincy Adams,42.233274,-71.0068894
Boston,Quincy Center,42.2462086,-71.0048428
Boston,Reservoir,42.3602534,-71.0582912
Boston,Revere Beach,42.4394497,-70.9690795
Boston,Riverside,52.985536,-0.0337585
Boston,Riverway ,42.34269325,-71.107252
Boston,Roxbury Crossing,42.3306533,-71.0911627
Boston,Ruggles,42.3366072,-71.0893384
Boston,Savin Hill,42.3106539,-71.0494947
Boston,Science Park ,42.3667494,-71.0678168
Boston,Shawmut,42.2931386,-71.0658172
Boston,Silver Line Way,42.3471377,-71.0391207
Boston,South Station,42.35184265,-71.0550229
Boston,South Street ,42.3398175,-71.1575632
Boston,St. Marys Street,42.3500221,-71.1065712
Boston,St. Paul Street ,42.3511306,-71.1157803
Boston,St. Paul Street ,42.3511306,-71.1157803
Boston,State,42.3602534,-71.0582912
Boston,Stony Brook,42.317224,-71.10428
Boston,Suffolk Downs,42.39051,-70.9971875
Boston,Sullivan Square,42.3843004,-71.0770317
Boston,Summit Avenue ,42.345093,-71.139804
Boston,Sutherland Road ,42.3399846,-71.1482658
Boston,Symphony ,42.3426644,-71.0848336
Boston,Tappan Street ,42.289375,-71.132456
Boston,Terminal A,42.36544185,-71.02286424
Boston,Terminal B Stop 1,42.361393,-71.018661
Boston,Terminal B Stop 2,42.364578,-71.018845
Boston,Terminal C,42.36673175,-71.01642053
Boston,Terminal E,42.3694723,-71.0191817
Boston,Tufts Medical Center,42.3495588,-71.0634112
Boston,Union Park Street,42.3405567,-71.0679382
Boston,Valley Road ,42.277576,-71.068016
Boston,Waban,42.3273475,-71.2292763
Boston,Warren Street ,42.3484068,-71.140445
Boston,Washington Square Brookline,42.3395004,-71.1348085
Boston,Washington Street,42.3440542,-71.1426459
Boston,Wellington Revere Beach Parkway,42.4051403,-71.0810427
Boston,Wollaston ,42.2868127,-71.0830769
Boston,Wonderland,42.935891,-81.2798438
Boston,Wood Island,42.3796991,-71.0228172
Boston,Woodland,42.17368655,-83.38971714
Boston,Worcester Square,42.336663,-71.074505
Boston,World Trade Center,42.3517644,-71.0403282
LA,1st Street Long Beach,33.7456454,-118.1114786
LA,5th Street Long Beach,33.7735381,-118.1893802
LA,7th Street/Metro Center ,34.0487072,-118.2587137
LA,17th Street/Santa Monica College Santa Monica,34.0231296,-118.4803522
LA,26th Street/Bergamot Santa Monica,34.0280475,-118.4691286
LA,103rd Street/Watts Towers ,33.9422594,-118.24316
LA,Allen Pasadena,34.1524613,-118.1139024
LA,Anaheim Street Long Beach,33.7826041,-118.1532831
LA,APU/Citrus College Azusa,34.1368534,-117.8916493
LA,Arcadia ,34.1362075,-118.0401497
LA,Artesia Compton,33.8761055,-118.2225161
LA,Atlantic East ,34.0334012,-118.1545923
LA,Avalon ,33.34221,-118.3272612
LA,Aviation/LAX ,33.9296834,-118.3772095
LA,Azusa Downtown Azusa,34.135797,-117.9068023
LA,Chinatown ,34.0638128,-118.2359235
LA,Civic Center/Grand Park ,34.0550545,-118.2460654
LA,Compton ,33.894927,-118.226624
LA,Crenshaw Hawthorne,33.9251546,-118.3265038
LA,Culver City Culver City,34.0278787,-118.3888493
LA,Del Amo Rancho Dominguez,33.8481867,-118.2110003
LA,Del Mar Pasadena,34.1418981,-118.148243
LA,Douglas El Segundo,33.9055606,-118.3834672
LA,Downtown Long Beach Long Beach,33.7680675,-118.1929576
LA,Downtown Santa Monica Santa Monica,34.01403845,-118.4914105
LA,Duarte/City of Hope Duarte,34.1325471,-117.9674951
LA,East LA Civic Center East ,34.0353821,-118.1594591
LA,El Segundo El Segundo,33.9161917,-118.3867903
LA,Expo/Bundy ,34.0316922,-118.4527184
LA,Expo/Crenshaw ,34.0225179,-118.3349741
LA,Expo/La Brea ,34.024749,-118.3549711
LA,Expo/Sepulveda ,34.0354266,-118.4344997
LA,Expo/Vermont ,34.01825,-118.2917403
LA,Expo/Western ,34.0183389,-118.3090009
LA,Expo Park/USC ,34.0182529,-118.2859849
LA,Farmdale ,34.0239655,-118.3461599
LA,Fillmore Pasadena,34.1331873,-118.1481626
LA,Firestone Florence-Graham,33.9601454,-118.2385239
LA,Florence Florence-Graham,33.9738422,-118.243246
LA,Grand/LATTC ,34.0332079,-118.2693483
LA,Harbor Freeway ,34.0104743,-118.2812773
LA,Hawthorne/Lennox Hawthorne,33.9335004,-118.3519756
LA,Heritage Square ,34.0880367,-118.2083916
LA,Highland Park ,34.1099469,-118.1969828
LA,Hollywood/Highland ,34.1024744,-118.3402589
LA,Hollywood/Vine ,34.1016156,-118.3255283
LA,Hollywood/Western ,34.1016867,-118.3092033
LA,Indiana ,34.0342567,-118.1922123
LA,Irwindale Irwindale,34.1290456,-117.9326907
LA,Jefferson/USC ,34.0219865,-118.2776874
LA,La Cienega/Jefferson ,34.0263634,-118.3721521
LA,Lake Pasadena,34.1476452,-118.1444779
LA,Lakewood Boulevard Downey,33.9169614,-118.1376465
LA,LATTC/Ortho Institute ,34.02914385,-118.2735803
LA,Lincoln/Cypress ,34.0807272,-118.220778
LA,Little Tokyo / Arts District ,34.0500635,-118.2379448
LA,Long Beach Boulevard Lynwood,33.9223137,-118.2098101
LA,Maravilla East ,34.0332976,-118.1681507
LA,Mariachi Plaza ,34.0473993,-118.218896
LA,Mariposa El Segundo,33.9232068,-118.3875199
LA,Memorial Park Pasadena,34.1484733,-118.1474916
LA,Monrovia ,34.1483499,-118.0014517
LA,North Hollywood ,34.1729044,-118.3740371
LA,Norwalk Norwalk,33.9140388,-118.1046324
LA,Pacific Avenue Long Beach,33.7741328,-118.193786
LA,Pacific Coast Highway Long Beach,33.775012,-118.12242
LA,Palms ,34.0215431,-118.414635
LA,Pershing Square ,34.0483134,-118.2530479
LA,Pico ,34.377498,-118.6120323
LA,Pico / Aliso ,34.0476438,-118.2260163
LA,Redondo Beach Redondo Beach,33.8455911,-118.3886766
LA,San Pedro ,33.7358518,-118.2922934
LA,Sierra Madre Villa Pasadena,34.1478094,-118.0811922
LA,Slauson Florence-Graham,33.9886535,-118.2434457
LA,Soto ,34.043758,-118.2100726
LA,South Pasadena South Pasadena,34.1150655,-118.1580431
LA,Southwest Museum ,34.0984706,-118.2062943
LA,Union Station ,34.055915,-118.2347667
LA,Universal City ,34.1412926,-118.3584364
LA,Vermont/Athens ,33.9286905,-118.2918683
LA,Vermont/Beverly ,34.0763859,-118.2917401
LA,Vermont/Santa Monica ,34.0908334,-118.2917024
LA,Vermont/Sunset ,34.0981941,-118.2917025
LA,Vernon ,34.007135,-118.22525
LA,Wardlow Long Beach,33.8199253,-118.1960927
LA,Washington ,33.8480614,-118.0812441
LA,Westlake/MacArthur Park ,34.0567711,-118.2759007
LA,Westwood/Rancho Park ,34.0368073,-118.4244022
LA,Willow Street Long Beach,33.8032656,-118.1425961
LA,Willowbrook/Rosa Parks Willowbrook,33.9282258,-118.2376486
LA,Wilshire/Normandie ,34.0616353,-118.3009017
LA,Wilshire/Vermont ,34.062644,-118.2905889
LA,Wilshire/Western ,34.0620626,-118.3088351
